"FSC-A","FSC-Width","SSC-A","B525-FITC-A","R712-APCA700-A","V450-PB-A","B690-PC5.5-A","Y585-PE-A","Y610-mCHERRY-A","Y763-PC7-A","R660-APC-A","Time"
153941,1156.49,138549,469.852,-311.509,5001.34,480.202,248.972,-8.9248,-145.034,457.303,84.0706
737196,1790.5,429729,65584.4,318.449,58668.4,177.484,33392.5,92.794,9337.05,9159.22,84.0762
1.0756e+06,1913.83,805751,81492.2,574.09,103712,1123.65,42111.1,46.9339,13948.7,20697.1,84.0808
118828,1003.42,50459.5,-115.417,87.1829,5006.62,106.215,15.1748,0.116012,-270.778,-67.2731,84.0876
109653,1029.52,44704.8,-90.3414,-68.4938,3732.08,-30.1618,60.2402,32.755,-25.3084,-51.3278,84.0883
2.30074e+06,2899.28,2.03347e+06,144551,879.297,213342,3307.31,92883.1,488.286,35278.7,23402.8,84.0889
1.41456e+06,3062.75,1.17577e+06,153287,-77.9644,156505,1580.38,74560.5,-18.5999,26529.3,29689.5,84.0979
59800.3,852.851,19364.4,41.2818,6.40993,917.572,-120.115,192.468,70.2694,-47.8513,25.1215,84.1021
2.01796e+06,3078.32,1.66679e+06,98227,169.634,154511,2970.6,52996.1,55.3522,42529.1,8269.11,84.1121
88538.7,1033.93,72072.8,1329.76,-166.78,4320.58,551.443,350.537,23.0013,-235.707,288.537,84.1127
1.27785e+06,2244.43,719478,63785.4,30.0994,90434.2,1108.59,26330.3,-27.7584,9737,15242.1,84.1131
2.13523e+06,2794.86,1.6474e+06,161076,2596.76,168703,-959.166,128567,213.63,93934,57161.8,84.1155
83211.6,960.335,42858.8,96.5654,-86.1508,4293.85,129.204,-102.268,-37.244,-193.163,-24.9032,84.1176
1.41202e+06,2056.66,725909,104824,451.802,109458,893.376,61315.3,122.721,16923.8,13808.2,84.1285
86796.8,952.821,51731.3,-36.9976,213.261,3244.32,-243.604,303.331,64.5929,-73.5418,-82.9115,84.134
224025,1120.95,180923,673.531,-1216.79,6458.24,2440.9,602.712,60.1726,-926.252,293.561,84.1367
1.31203e+06,2247.71,879890,77642.4,381.016,124089,1347.28,62073.4,-118.131,22890.9,22781.5,84.1426
142581,1078.56,47334.8,-46.9333,-67.7328,8044.72,-17.5047,-12.6957,-35.9415,22.716,85.6581,84.15
1.15519e+06,2042.21,862998,53464.4,447.134,93029.2,668.005,43284.7,-8.17033,26863.5,13454.4,84.1515
1.10823e+06,1822.87,650209,45425.1,-57.0878,40625,498.279,31163.9,25.0196,10190.6,30112.7,84.1659
141293,1051.84,115672,127.04,33.7324,7486.33,-129.081,249.96,55.6895,-89.2794,40.3716,84.1758
1.4812e+06,2137.27,813831,108084,-601.41,118932,1740.45,66808,-17.3664,40758.2,18550.2,84.1768
762924,1460.18,1.10008e+06,518.596,-650.561,77133.9,1317.61,-574.739,-130.237,-310.738,173.789,84.1769
755705,1542.03,562125,94807.1,784.33,72608.7,-7.75075,35454.3,-31.1325,14050.8,12429.6,84.1918
773662,1491.91,459301,53822.4,-387.816,64757.8,1109.31,37578.2,-125.014,14209.8,14414.3,84.1954
305866,1552.37,293228,9260.52,507.014,9942.53,1287.08,4249.32,-78.35,312.599,395.095,84.2078
581546,2011.13,543741,10241,369.168,23153.7,1239.56,7496.73,-71.3396,2728.1,1390.36,84.2378
1.41098e+06,1941.12,849022,120906,-209.357,142538,1170.57,64802.8,118.809,31558.6,17249,84.2475
1.29832e+06,2032.65,818247,68755,-51.078,109808,1165.85,46503.1,15.8858,15053.6,16519.7,84.2559
108441,1144.31,21272.3,2892.58,-237.057,2501.66,90.0105,1243.83,-11.6809,85.2438,194.52,84.2614
146278,1047.41,89146.4,-31.3058,-82.356,3983.37,-5.15144,406.124,46.3413,36.5509,124.614,84.2798
142427,1082.51,32360.1,-0.184127,-48.8333,6385.35,93.5768,-166.503,-14.3285,-2.65771,-76.0878,84.2938
90802.4,1038.85,47406.6,4231.93,91.0997,2375.83,-255.03,2135.38,112.557,885.122,171.507,84.3092
156004,1089.8,40977.6,-7.18873,33.3199,6679.46,-1.78788,122.295,23.5491,-81.1054,60.8774,84.3122
3.81211e+06,3188.4,2.88193e+06,254247,1233.12,323104,3981.74,162935,36.5827,65534.9,49244.8,84.3274
3.3243e+06,4712.66,2.46823e+06,260682,2564.06,343219,622.03,237523,498.289,68909.6,60819.9,84.3286
99731.7,1002.25,50113.6,61.5566,-158.857,5646.24,292.716,-36.902,-15.0769,-54.108,-28.0295,84.3431
201232,1094.4,50540.2,394.8,-133.47,5285.81,427.933,16.8524,-59.4156,-43.1981,129.297,84.3447
1.12366e+06,2098.34,612069,64790,275.612,91295.9,1155.29,38433.6,-73.7794,15588,18067.4,84.3511
98703.5,1077.43,55955.8,714.862,-6.35695,899.389,113.651,532.297,56.939,103.209,21.449,84.3525
184686,1087.33,62542.8,72.394,174.865,4433.66,-38.7405,-165.044,-55.5803,127.658,-58.3255,84.3542
110443,1033.23,36407.9,44.5265,-39.5735,4370.39,49.509,-14.4241,-9.81833,62.4154,-56.0696,84.3554
950690,1663.82,597200,57280.7,-493.898,85313.4,1654.07,30786.5,141.157,8056.73,10643.3,84.3804
101315,990.165,54392.5,46.9294,141.915,4605.84,-53.8668,145.392,-10.3271,7.21442,-81.2906,84.3907
693791,1584.9,481012,49943.3,232.494,29985.6,332.087,29318.6,87.0064,15465.6,7956.16,84.4116
140957,1076.84,62891.6,18.6053,21.9251,6299.57,146.491,-164.741,-38.8756,-248.869,86.2459,84.4409
257147,1166.99,476592,-21.4915,-352.854,4095.54,633.459,519.867,72.3816,-225.948,443.34,84.4584
618777,1524.55,291165,872.461,-1549.01,12901.7,3778.96,412.672,-60.8373,-1381.48,527.331,84.4605
969147,1672.65,482054,58618,407.953,54471.2,596.153,29261.1,198.343,9252.75,10015.7,84.4637
59848.1,843.758,8929.6,24.3717,-48.4907,3659.76,175.794,-42.5884,-17.2547,-67.2841,9.82419,84.468
768903,1489.87,452892,46638.4,464.497,52635.1,176.573,24095.6,-47.862,8854.6,9856.41,84.4689
675718,1624.26,305190,44592.1,-20.9083,51651.2,543.276,24716.8,49.0334,6406.07,4618.2,84.4708
856670,1761.25,582763,54810.4,526.88,63253.3,12.3231,42694,31.2848,18454.9,18394,84.4755
94236.5,1001.51,48208.8,15.1,-103.004,3535.32,98.7147,208.423,36.3752,-254.137,-13.8804,84.4774
66103.1,864.356,17138.8,135.23,156.756,2297.02,82.4529,-218.588,-57.0316,-13.0045,-93.7995,84.4885
992811,2206.21,672617,1584.25,6606.43,13033.4,424.298,1334.23,17.6076,741.755,54.2883,84.5055
135423,1132.35,106414,5163.57,162.09,1998.92,21.5506,1142.76,-6.5777,307.517,7.00485,84.5062
632634,1855.7,564727,45762.2,725.156,57724.2,89.5638,43830,318.928,17491.9,9767.47,84.5068
965661,1615.05,547241,111650,34.7119,78491,1411.12,50195.4,-20.4806,11332.2,11099.3,84.5107
952571,1760.96,609798,70536.7,690.93,72490.6,561.815,57556.6,-57.8476,14135.7,15108.9,84.5176
1.28856e+06,1674.81,641169,74366,80.0744,77472.9,742.664,53665.7,-136.938,12842.6,27528.1,84.518
1.7866e+06,3074.75,1.22306e+06,102946,1237.67,206264,32.4055,88956.3,123.35,55215.6,22838.9,84.5289
1.15174e+06,2614.38,934923,121113,487.096,99320.4,473.3,66160.3,26.8223,28493.1,17645.8,84.5292
650939,1724.23,430654,81804.7,746.891,67129.5,-427.543,37997.4,224.751,11384.1,8693.54,84.5325
70865.8,967.234,30952.6,22.3218,70.0219,1940.31,48.5821,451.66,79.5862,-210.63,-77.4041,84.5383
891835,1730.38,542488,63041.9,510.877,60799.4,-192.751,49803,196.4,13581.5,15388.6,84.5443
1.68632e+06,2216.15,1.608e+06,137713,2186.12,298318,35.9118,76704.8,-67.7696,78944,18592.2,84.5452
1.14947e+06,1678.86,685344,81963,323.614,88505,1424.94,37527.4,78.4634,21058.2,15408.8,84.553
1.96963e+06,2672.05,1.38428e+06,103610,446.823,276891,1171.53,70608.8,-138.029,18791.7,22301.5,84.5638
599614,1692.85,434143,66977.1,-418.774,37953.5,885.578,38602.1,-30.4187,9385,13145.1,84.5647
107964,1000.25,26040.6,-30.6213,136.735,5995.54,-55.4981,-57.2707,-18.6343,55.3355,30.4004,84.5675
129151,1068.81,55540.7,152.542,-255.641,2760.7,400.24,-68.8896,-1.66017,-181.27,180.321,84.5679
535792,1632.96,697090,11705.6,329.779,14459.8,1262.22,6964.07,11.0609,854.513,834.799,84.5692
73806,916.038,53062.8,-0.857686,-9.12884,3365.49,210.736,86.9258,26.6307,-254.114,-0.227596,84.5715
737864,1804,884715,50809.4,456.052,56175,943.356,30293.5,-4.03517,14522.3,4963.98,84.5745
2.10287e+06,3373.32,1.45398e+06,115238,354.129,159210,1980.67,64144.4,-202.294,22818.2,20244.7,84.5825
940415,1768.21,528236,74612.5,367.838,65939.6,210.552,62054.2,-118.895,8876.89,7330.02,84.5864
152726,1100.79,648866,-8.12822,-33.332,2530.42,158.602,-66.6112,-25.8282,-21.0524,14.3895,84.59
804305,1585.08,431703,53048.1,527.489,54710.4,-151.676,33303.9,4.01515,11543.1,14234,84.5966
1.01074e+06,1926.68,657852,71250.1,220.19,77125.4,1795.17,32899.6,-83.6339,17084.5,8600.53,84.5968
117091,1129.26,87722.6,206.807,-435.015,3119.88,896.051,445.655,70.2976,-232.288,117.595,84.6072
1.08092e+06,1928.76,612588,93935.8,171.7,84184.1,703.111,47900.4,21.5869,11413.8,11079.8,84.6074
307088,1580.95,380898,3856.88,-76.4004,7620.99,1047.48,1267.22,-58.8796,-305.759,343.576,84.6107
957968,1941.29,734297,79214.9,237.497,100201,670.45,42964.6,206.281,22034.2,7351.29,84.6178
649686,1779.05,410062,65603.5,478.625,64400.1,439.442,34758.6,-122.621,20314.1,16254.6,84.626
649192,1968.18,717050,27515.5,35.9775,57010.6,1503.44,27007.9,-43.2867,30918.3,2368.02,84.6267
869493,2299.1,681615,69486,141.364,63005.6,665.053,50886,97.222,13426.5,9372.64,84.6386
800402,1705.65,482903,33960,433.294,42648.5,864.192,21593.1,37.9521,11067.2,2746.62,84.6559
2.56712e+06,3471.79,2.05344e+06,171675,-559.788,318890,3591.13,102163,128.894,28948.4,29568.9,84.6706
580323,1604.66,341740,45237.7,417.923,72441.4,-168.858,38032.1,178.714,8440.64,5372.09,84.6753
1.30149e+06,2103.7,1.13241e+06,127591,735.121,116891,1237.58,67974.8,-96.6254,29658.5,22333.5,84.676
586419,1719.31,450950,38750.2,-242.557,55054.1,1213.15,27860.4,-66.7778,10682.7,9170.71,84.6766
1.47743e+06,2157.32,853694,76327.8,-9.41261,123050,1540.8,69091.4,-66.3811,17628.6,15350.6,84.677
889348,1673.03,508235,91660.3,402.71,69799.6,225.735,52586.7,193.668,16002.1,14152.4,84.6771
672204,1656.85,412508,58146.7,809.731,55120.5,-225.95,55201.4,20.6904,9760.71,7345.84,84.6777
1.44214e+06,1937.98,781401,101374,707.398,109761,382.024,42820.1,104.187,13955,35038.6,84.678
810183,1620.87,528785,38403.8,65.9756,55531.1,477.874,42643.3,22.5814,10123.7,11335.8,84.6881
1.79757e+06,2339.63,1.24904e+06,148385,2193.44,179816,-306.745,108726,-3.72021,38827.4,27808,84.6954
1.04756e+06,1874.48,805968,64182,675.836,56580.1,795.416,33710.9,124.138,22029.1,3934.44,84.6971
1.05684e+06,1936.52,715888,94316.8,-93.0186,113833,730.61,51145.2,137.159,9187.06,12196.3,84.6976
1.08252e+06,1689.56,595251,70701.8,1280.66,83163.1,353.296,38895.8,171.504,12528,14212.4,84.6977
1.11818e+06,1948.13,815917,100534,919.242,101968,753.833,47439.3,242.911,11717.2,14993.5,84.7012
977729,2053.65,784731,66871.2,981.864,78190.5,479.614,46304.4,59.1081,26972.8,5338.41,84.7038
1.3667e+06,1877.31,605224,74190.7,-670.808,62959.2,3085.7,38584.9,144.198,12532.2,11164.2,84.7112
821151,1759.32,612571,99495.3,916.473,90444.5,-612.486,55751.3,220.641,15153.2,12017.5,84.7173
1.02119e+06,1889.32,745393,46911.6,-414.899,59654.7,2479.66,27833.3,26.6185,20979.8,4108.61,84.7216
1.06136e+06,2293.55,931726,61021.3,426.539,143418,979.783,48842.1,-15.688,16743.7,11873.9,84.7288
553828,1617.98,537199,32216.2,103.777,30682.7,903.594,21210.1,-10.0194,10255.1,1722.47,84.7324
1.54927e+06,2552.89,1.00829e+06,66078.1,483.273,124222,735.778,53691.2,155.853,19936.6,9536.01,84.7397
717003,1746.52,752775,49326.2,403.062,50715.4,495.058,36427.6,184.141,18840.2,3854.35,84.754
1.00733e+06,1616.9,620976,57515.1,551.549,69263.4,545.457,45982.6,-1.63383,13356.2,15043.9,84.759
143040,1104.09,52958.7,311.317,99.0337,1435.94,186.369,-56.0669,-31.3049,90.6316,-24.1961,84.762
1.77425e+06,3552.88,1.43614e+06,86232.5,-60.3779,118218,3662.43,63992.4,51.6528,37793.1,12436.9,84.7633
678205,1825.62,778944,85384.2,-279.661,98963,1410.53,36294.5,-83.7667,25893.6,8864.15,84.769
102797,1202.85,112703,4977.41,442.715,4351.94,114.516,3611.08,84.0174,315.611,70.964,84.7719
1.58781e+06,2057.62,901686,63847.3,-349.91,107213,1712.38,34059.5,-42.6783,16082.9,23106,84.7753
560744,1524.31,421923,42310.9,558.082,47302.9,58.51,29414.3,85.4292,7717.12,9484.58,84.776
741490,1946.45,672082,72622.5,332.129,64893,951.416,39522.9,36.632,23576.1,3259.22,84.7885
819047,1594.47,547258,69535.2,619.445,81020.2,-362.95,43933.7,160.472,15565.8,18578.2,84.7988
885204,1471.64,640029,59023.5,427.101,89480.2,1131.06,52023.5,-45.6058,11536,16639.9,84.8125
154812,1103.51,59004.6,-52.6482,-10.2247,9335.75,-153.668,-89.0034,-1.80745,69.0254,91.2575,84.8142
1.13117e+06,1642.86,591411,71889.7,499.652,86668.3,1024.36,30290,201.852,13884,15530,84.8178
101645,1001.73,69806.1,33.7245,-240.321,1841.19,250.632,-56.2194,-20.8205,-129.232,233.396,84.8216
1.24768e+06,1642.68,941823,109176,-154.984,92753.7,2031.84,60621.8,196.118,14514.3,13721.4,84.8245
1.75162e+06,2506.62,1.33639e+06,137684,-92.3034,190894,2914.63,87768,229.637,26490.5,17753.8,84.8261
3.56338e+06,2722.85,3.36071e+06,397837,6153.32,607335,-3680.22,274218,607.193,71904.4,78532.1,84.8315
658647,1643.98,540217,71661.9,52.2111,36999.7,228,42857,12.8283,11384.5,11589.9,84.8448
2.59198e+06,2957.19,1.84313e+06,191130,4042.8,381986,-3156.67,168711,515.45,129072,62780,84.8504
185340,1072.49,34555.4,96.4757,-160.775,10204,167.384,-232.471,-102.89,66.9749,86.958,84.8505
344143,1206.72,215791,289.452,-848.105,4683.93,1450.35,478.703,-45.8676,-679.721,178.734,84.8605
131977,1100.88,36156.5,109.711,41.5611,4561.09,171.649,224.076,39.9919,-5.79448,29.9906,84.8621
1.39986e+06,1948.5,1.21674e+06,41347,35.9019,33157.8,2488.29,22209.4,48.2788,13215,2982.76,84.8653
1.29542e+06,2785.76,1.01335e+06,100942,415.738,138907,688.717,74657.8,-122.081,20350,31564.5,84.8699
107755,1044.25,30823.6,-7.71563,-196.266,3858.27,232.126,-36.1927,-7.63998,-123.596,5.63846,84.8781
1.45246e+06,1844.55,1.60414e+06,184143,301.669,117689,1225.66,75757.3,239.132,86198.9,16930.1,84.8805
712776,1547.15,710966,44880.1,-7.50258,45323.3,1698.79,24579.6,-10.2972,14656.6,2497.96,84.916
1.02563e+06,1718.6,563366,81591.5,262.638,72956.6,912.467,46290.6,97.0491,9656.61,15284.2,84.922
114090,1017.74,123415,197.918,-125.812,7415.51,131.766,-195.908,-46.9437,37.6307,139.585,84.932
84254.8,1030.04,146646,254.589,-138.607,2214.64,208.582,-213.448,-31.1428,44.9401,140.908,84.9359
870381,1911.32,508630,86513,-181.339,70433.4,411.274,55386.7,-4.06788,8181.09,14795.4,84.9444
331107,1683.61,451515,9710.87,504.863,13654.2,391.194,7457.22,193.384,1893.42,325.741,84.9457
744662,1538.96,527623,67709,-60.1079,57009.5,139.427,30727.8,-7.56857,19322.4,13075.5,84.9499
1.11373e+06,1805.37,904983,61276.4,271.879,78612.7,1395.33,34628.1,-8.81275,18593.9,5689.08,84.9897
932299,1911.27,633454,45920.8,1078.19,84775.2,-596.828,40553.6,283.401,14746.2,14666.7,84.9927
772886,1899.64,551991,68958.4,251.263,82566.3,703,46841.5,87.6126,15322.4,9029.93,84.9934
847824,1700.99,534955,69181.3,824.088,95608.8,-878.13,40204.7,283.89,15032.1,9797.48,84.9967
438951,1595.78,583162,919.123,3970.02,10075.4,1757.36,1452.95,-25.9631,-312.35,220.362,85.0036
1.44702e+06,2955.59,1.05173e+06,112458,-83.6335,144568,2366.64,70025.8,-218.124,21950.6,15567.9,85.0046
325848,1229.5,1.55047e+06,-82.3181,215.504,5428.32,-117.372,260.072,55.548,158.256,3.31822,85.0116
169701,1075.75,41301.7,66.2099,-46.5346,10806.8,163.317,-103.666,2.02077,-291.041,-166.285,85.0191
1.21991e+06,1795.27,870067,94429.4,386.524,99573.7,974.764,51464.2,-21.6976,18578.9,19770.7,85.0209
83294.8,997.16,61600.1,-1.38714,-127.97,4734.76,368.685,-336.054,-87.037,-43.9118,93.7892,85.0425
1.45701e+06,2226.67,1.02471e+06,88009.2,1205.48,126435,-171.544,71208.9,96.6869,20472.4,21870.8,85.0485
78322.4,906.193,29916.6,74.0154,-111.222,4103.89,199.715,-56.0438,-38.8568,63.5852,65.6668,85.0524
1.04314e+06,1689.51,615629,43099.6,524.087,42203.3,547.049,47487.3,-31.5303,16964,23743.9,85.0594
165882,1126.47,53464.8,328.016,-41.6754,5775.58,555.054,-579.161,-135.062,-141.651,121.642,85.0758
151725,1080.07,160883,42.5176,77.8112,8467.29,-145.337,184.987,105.717,-4.87192,-1.30017,85.0815
164873,1058.09,38572.6,165.116,-46.6115,7754.12,279.461,-180.929,-76.5478,-35.5616,-58.6476,85.0871
94441.8,1029.25,232820,105.796,-46.9657,2640.6,172.365,-299.618,-107.114,127.779,26.243,85.1001
1.20252e+06,2469.24,789404,78354.4,-172.903,79582.5,1243.14,58783.8,101.696,17001.6,12309.7,85.1022
700601,2075.85,511430,63695.3,-463.275,91474.6,1163.23,27980.9,-138.954,9709.46,13967.9,85.1132
57451.1,814.366,53312.3,451.655,1447.38,5614.01,736.202,892.438,38.226,-326.526,535.11,85.1141
85781.1,966.461,47087.4,21.6107,62.6143,3525.73,-107.646,256.393,48.5514,-176.531,-89.2634,85.1363
118213,1048.96,38832.4,34.6463,360.951,3507.34,-88.923,193.341,27.6555,-2.81074,77.876,85.1439
93218.5,1196.42,136673,5314.64,-39.0713,5266.63,274.898,1616.84,52.8955,37.8448,235.02,85.1482
221023,1114.69,282994,-79.9982,29.3939,7545.77,-208.678,-91.3403,5.48914,47.6242,65.4441,85.1593
106027,1030.48,52591.1,47.8,39.0164,6441.27,113.401,-231.766,-66.0328,-124.166,38.5139,85.1675
984768,1962.33,787861,88471.9,581.237,121149,606.094,56171,-11.6558,20163.5,7647.81,85.17
468633,1345.98,130732,3969.77,87.3029,12794.6,313.92,1684.4,95.9002,57.231,479.36,85.1717
629077,1907.28,577156,16675.3,246.056,26024.7,855.197,12061.9,96.2382,2440.16,951.017,85.175
653141,1549.31,552696,37814.4,-194.472,50154,526.315,35921.2,-31.57,15859.9,7612.5,85.175
1.04998e+06,1765.22,740404,64186.8,10.9397,83856.4,1030.23,39539.3,176.62,53589.8,10539.8,85.1791
998929,2211.89,727799,71376.4,224.462,92729.5,940.809,47791.9,-0.366612,14301.3,15830.7,85.1943
873357,2229.33,531904,86172.8,596.489,76928.4,-221.466,35712.8,71.5138,10485.6,19588.4,85.2041
1.05098e+06,1699.81,814290,59441.7,-148.317,66007.2,1939.18,32798.3,-51.1702,14610.8,4933.75,85.2044
166257,1205.16,86756,148.718,1891.1,447.871,216.728,865.536,47.1361,1.26827,92.6913,85.2045
383648,1210.37,277101,1057.61,-1895.51,10665.3,4548.83,1151,79.3798,-1109.67,110.768,85.2106
975604,1766.22,562344,65006.5,208.663,81241.2,828.762,41984.6,77.5186,16090.3,22178,85.2232
967285,1723.78,628138,72714.3,1077.34,129085,-13.4148,30935.7,4.05749,13771.5,30118.7,85.2281
3.7732e+06,3286.4,2.58569e+07,1924.59,-1192.6,80555.2,2232.09,3935.62,177.5,2214.46,5769.3,85.2308
916095,1916.58,632324,70509.9,12.2428,89466,279.3,41441.2,22.4623,12857.5,21001.8,85.2326
904224,1824.01,679562,111955,-177.132,95155.3,1595.08,50312.4,-6.05512,31019.4,16591.7,85.2338
718675,1541.06,556496,6536.47,1527.97,35049.2,6494.55,5414.32,351.052,-2194.32,1583.69,85.2385
527442,1321.57,623077,3004.73,-5365.48,32628.2,11383.2,3271.93,112.763,-4163.86,1289.12,85.2408
998984,2003.48,1.01521e+06,94629.9,978.707,239114,-409.423,129138,45.9402,211031,23181.7,85.2414
981832,2110.97,903403,55681.8,770.87,98824.9,988.156,48411.9,28.4721,18895.2,13840.9,85.2432
959452,1688.78,581689,99222.3,952.774,83927.7,-252.178,55522.4,-3.55591,13675.2,22093.5,85.2597
212596,1401.54,113913,678.411,-28.3323,2495.71,399.615,264.054,-29.4713,67.7247,54.8455,85.2758
66702.2,892.894,22059.1,-141.036,179.526,1206.03,25.7215,251.455,20.7962,-363.049,112.728,85.2882
90552.2,978.114,17221.1,-7.93227,126.638,3935.84,-38.3422,257.674,61.4561,47.9125,-180.43,85.3027
998076,2478.58,839516,122316,1255.51,125593,88.7519,50498.2,153.608,56020.5,14092.7,85.3032
1.07207e+06,2096.37,710090,92211.6,600.734,86459.1,899.038,40737.1,71.1926,17356.7,11300.6,85.304
57531.7,771.83,19302.4,33.7286,81.5811,3588.9,-57.3581,-116.39,-28.4197,307.373,-16.888,85.3059
1.41114e+06,2100.64,1.03313e+06,66966.7,662.691,134957,1201.7,51223.6,217.87,17922.1,28881.4,85.3177
737153,1712.5,493843,65285.3,964.222,52072.2,-69.1209,57805.8,121.573,16939.4,11326.7,85.3184
1.04084e+06,1726.32,564795,40330.8,893.853,64653.2,-542.062,38701,188.88,14989.6,9507.06,85.3257
1.96421e+06,2804.99,1.55438e+06,207220,1384.42,150166,1007.91,119875,389.855,31495.5,37870.5,85.331
725998,1678.27,482029,106257,893.604,82210.5,-45.1217,38259.2,-93.7422,13682.9,18630.4,85.341
1.05731e+06,1814.39,637341,95075.2,1100.51,113755,-8.13503,45517.6,176.609,10175.1,23657.1,85.3444
1.06071e+06,1559.57,741030,46121.8,466.418,102336,327.385,38650.9,-23.5858,24965.1,19449.5,85.3523
1.92355e+06,2253.99,1.32098e+06,148980,2607.5,179959,-104.641,82645.5,38.4933,30061,39285,85.3621
1.17621e+06,1846.94,837134,74027,-424.872,106900,2131.06,33798.1,163.405,22218.7,7908.03,85.3662
87942.2,952.817,103834,-102.399,44.2096,4180.75,-64.5202,98.1564,43.1716,82.9093,-129.005,85.3733
872466,1677.82,544506,48713.5,474.263,64610.4,245.51,33253.1,152.487,9129.06,15009.2,85.3746
812654,1585.5,495877,62808.6,5.54098,75788.6,1002.03,30574.7,-103.401,11030.3,11931.4,85.3778
707737,2162.21,456570,73256.3,322.574,70828.8,574.859,28640.7,-87.55,15357.1,12699.4,85.3868
2.59202e+06,3947.07,2.00968e+06,168835,920.663,172692,2943.23,102544,-135.019,30405.6,22521,85.3946
71247.9,893.117,25123.6,-4.03796,-91.391,3687.57,111.191,11.5694,-19.8852,-29.5745,-4.75458,85.4071
1.24719e+06,2508.58,979047,102075,1001.15,130483,163.535,58143.8,138.69,45784.6,28623.4,85.4388
1.05001e+06,1635.45,740568,119865,618.525,237924,83.8653,108346,-33.9222,36489.6,71165.1,85.4827
206603,1106.67,609158,-139.74,155.511,1905.21,-221.288,20.5568,17.4042,75.189,4.98087,85.508
918158,1687.5,617769,48351.6,526.958,83472.9,699.109,31354.1,-183.918,21238.3,10348.8,85.5716
3.11083e+06,3841.57,2.22843e+06,243582,798.042,372435,3011.84,146413,36.2074,46009.5,41049.2,85.5717
1.4232e+06,1970.66,973578,107594,-66.5006,126050,2532.34,55453.1,32.9045,12974.1,18233.4,85.5898
1.51709e+06,2442.42,955113,69389.5,240.48,84016.9,1544.66,173616,-94.5427,16197.6,17410.5,85.6053
1.44311e+06,1705.7,1.07073e+06,91655.9,-232.314,131320,2187.88,51991.4,87.0192,19362.5,32021.6,85.6096
209402,1118.58,189512,134.153,16.6544,10093.1,69.8088,-76.2,16.9503,-8.79225,35.5012,85.6128
1.7786e+06,3067.58,1.30689e+06,98045.4,436.152,157680,2008.97,70407.9,-182.025,29345.2,19715.7,85.6145
1.11285e+06,2201,786903,114946,420.737,128368,487.441,75840.5,-105.859,25606,25514.6,85.6262
1.28454e+06,1637.18,1.06574e+06,62099.9,-548.478,94295.8,2377.9,34691.8,165.236,21381.5,19059.5,85.6291
1.77725e+06,3231.32,1.2258e+06,145923,1196,153319,1104.12,94425.3,286.015,26987.6,21220,85.6343
